X,Y
74.80785501040137,1
64.83024441831466,1
79.1722653,1
71.51801331664801,0
97.06854870470045,0
100,1
71.55560352,0
88.26735704401796,1
92.68347807369119,0
77.31312779970078,1
67.68717808,0
70.16800050959884,0
70.61245211737265,0
83.01098782443309,0
61.94211493995016,1
95.54520341165563,1
83.42775856359614,0
88.16720413421824,0
84.68351133415683,1
84.06496077800941,0
83.58858904310064,0
76.33048010064078,0
88.05402388159739,1
64.12617885483971,1
60.36044628,1
76.68640390872513,0
81.09865639616514,0
77.07610808,0
81.57264450905595,0
89.35534076254888,1
81.61843305499978,1
82.25386863,1
80.81882909137272,0
77.90309218800206,0
81.10875314286511,0
82.49813695378678,0
87.31621840169741,1
78.66472417391952,1
80.86025822,1
87.05207049448396,1
74.98666774601625,0
68.60701262787498,1
86.48296117402754,1
77.08547851,0
90.01223042282321,1
75.32360617778029,1
58.65682003630631,1
89.69054266657594,1
84.43134747456651,0
93.26681468916732,0
87.52778124658391,0
93.53508868885294,1
70.78254724,1
81.75946686126288,1
80.05853207641194,0
90.93681824678453,0
84.72573459551204,1
81.02082822246746,0
96.12472101900876,0
100,1
96.73025808515098,0
84.84403866,0
89.52106069697282,0
71.11010542615787,0
85.12660611330304,1
75.17510888433243,1
72.44324490762399,0
86.52594844294909,0
80.05512588,0
75.74853746183754,0
88.45474540304666,0
79.10776715355246,0
70.35055067975372,0
84.15919977739145,1
85.80302771182646,0
77.92773681254351,1
89.441368,1
81.30215858,1
76.25067147853399,1
82.16342808,1
84.08581756277968,1
69.73998917295393,1
84.23287989909525,0
95.67426945,1
94.95339074425925,0
88.38835118587983,0
82.56735494164755,1
80.86470664,1
75.48185319954139,1
82.32706502644172,0
84.90879540696812,1
86.79688670974308,0
81.08786582111752,1
59.69146918394286,1
85.58261226024551,1
86.75542730563598,1
78.79340857707874,0
86.62434477,1
76.41695413670404,0
78.98680226613264,0
79.27533106502139,0
80.90600406159176,1
77.37201015733348,1
74.72024388029718,1
69.62707753761852,1
65.48961163671325,1
79.53623039875376,1
86.08285344831904,1
81.78300141112582,1
74.63193960175305,1
88.29549132954315,0
76.54891220563698,1
82.02504606514914,1
79.49378157,0
71.85806413294597,0
88.94234670379376,0
90.93840625758622,1
88.4997855,0
76.16285673,0
100,1
81.91779283399435,1
70.67277561194345,0
72.32386247735336,0
78.02202846184227,1
68.70445296020682,0
85.29350154,0
98.31439315,0
69.93191262637772,0
94.97426706,1
76.48693747403378,0
82.95042926966914,0
78.91528557232867,0
63.30316728003976,1
85.65117955234881,0
89.76675514136875,1
77.02100782,0
97.13822797617863,0
68.70101962547955,0
60.79369040686851,1
65.63308547006179,0
68.08438157752056,0
72.82988598596995,1
85.95464811338049,1
69.99063202974523,1
68.33359256122573,1
73.40388501776586,1
70.01179554391118,0
75.04292727781714,1
63.41336145610829,0
97.77360868448264,0
72.45973826606391,1
89.43873026321397,0
74.66513842983626,0
79.84805121361818,0
63.12461790641196,0
91.22006450761147,1
91.96107821624656,1
79.10807979546271,1
76.5717294,0
65.46301990196659,1
72.92013874110187,0
70.15503829598953,0
73.70828557991778,0
79.43038699960142,0
69.94328428448158,0
67.40889783744093,0
71.93718335,0
83.21054869781223,1
88.05838811658917,1
78.27985819123637,1
89.18188464792874,1
83.06364939962224,1
75.57804972753166,0
76.00100533303078,0
92.62438505727462,1
84.05585834435728,1
91.81803768814416,0
69.48087130827872,0
72.12755635867778,1
70.65117776849642,0
81.82702874663178,0
71.43872952686769,0
85.35635832459091,1
78.96614204966355,0
78.52169315873635,0
87.08318610500426,1
68.33070925385273,0
81.8355337,0
77.48165088890894,0
74.74991638755738,0
76.11907841546595,0
85.81632907358191,1
89.10443908673419,0
86.73162776787159,0
85.63902470496079,0
84.79641755043643,1
77.92377766885339,0
90.58600118567327,1
86.37018007259663,0
65.89388767439252,1
57.85223777196779,1
73.35487145929645,1
79.07060626,1
59.66560616114744,0
95.70275853296732,1
81.32918236666214,0
88.58021460715116,1
74.54238749317898,0
69.63673441598544,0
93.46157608,1
90.55470422619418,0
69.01391556137534,0
92.59399819911263,1
78.96591036807085,0
72.21723082113853,0
100,1
60.63173659320745,1
75.62219366383763,0
73.10261133679803,0
87.35686617994715,1
65.88374988160389,1
79.10146510934503,0
77.73133892004927,0
87.21724839654112,0
84.59101436451289,1
75.82164738524071,0
80.48134826662825,1
77.12043039,0
86.25577976435471,1
82.47531788597496,1
65.19503441,1
75.05563550112032,0
72.40690632523369,0
74.23125666173415,1
92.97071394834133,0
77.15456704022675,0
70.63956659266843,1
75.88873844947129,0
68.35214591824814,0
83.03359119221447,1
67.94517082121045,1
97.56209140834486,0
83.23464961609996,1
91.55116181523516,1
88.09021964306785,1
79.86376812,1
85.33133416,1
99.94664602086169,0
70.34537160740179,0
78.13469542930135,0
80.51423414459738,1
76.544734,0
99.73445247346174,0
65.45440327,0
82.72246368036527,1
60.946278136548145,0
79.56125201,0
82.55073310253809,1
78.82930962223428,0
78.99714370572444,1
83.83814379632922,1
72.90291577877761,0
62.38415402349236,0
83.92883561978675,0
57.66422403527345,0
100,1
84.66361504211903,1
79.97093360320518,0
87.27669087993681,1
67.59919552,1
95.37378356698667,1
83.17030539005754,1
63.58117455253002,0
98.2047279,1
85.32639399477503,1
92.46994504440694,0
72.61204990987525,1
69.01359933693644,0
73.97887422195485,1
75.27713485048913,0
78.29425894451533,0
63.051658755819005,0
94.06499023,1
92.63105193208747,0
86.71950313926892,1
78.32520807,0
66.82945990460773,1
84.03705157617505,1
79.05965072293891,0
77.41513059734626,1
99.59127462767177,1
70.38510716081348,1
78.45103688050807,0
75.94787180310192,1
63.505763552938696,0
81.33949960785655,1
87.62142263411921,0
86.87225830183365,1
68.72026697481401,0
74.09026941529193,0
61.003059435492275,0
94.36960962906562,1
61.94621110871968,0
67.130397,1
66.29057495147944,0
88.76729662538537,1
91.28074984252984,1
95.93566198,0
66.15437677,1
83.17734952327694,1
80.48517431825141,1
87.78895621897315,0
67.66389045489609,0
87.08044444,1
69.87501102538175,0
76.96445054747909,1
98.49431690665799,1
86.66251194579722,1
63.84627446053235,0
80.39633824088664,0
55.288524723379865,1
72.54419008438134,0
100,1
77.51409759,0
75.10428025930702,0
77.77418484393866,0
89.47895135696685,1
81.57126366745976,1
96.82698881231904,1
89.04241588246704,0
81.32742669,0
86.28797485627581,0
76.88465900735329,0
85.20435833981006,1
61.551476457047116,0
92.711225,0
71.21655452695467,0
93.06540801854047,1
80.81320191070753,1
74.98933287971796,0
63.69922093796767,0
71.41638246726808,0
70.46787412771242,0
98.20403600282889,0
79.10287741201822,0
76.09190998,1
82.88099343,0
91.57690445,1
93.08946613071222,0
76.65460275111914,0
71.59760585189497,0
75.05507806038227,0
83.02784167425484,0
65.87328009382895,0
69.17814312638427,0
64.53621647,0
79.45333043543512,0
80.37950922,0
74.93058398356406,1
80.23677931771154,1
65.66209853089637,0
73.94836810051599,1
79.16466123110006,0
74.60591701395776,1
78.16384535935467,0
82.10413261601818,0
63.21676813569946,0
81.10332047774561,1
63.88338490839329,0
95.71962610648619,0
65.86233900359375,0
89.49570937037913,1
84.96119439558308,1
70.31949567498714,1
88.76974904442079,0
79.02380903414291,0
80.64411485954324,1
81.17836275,0
83.49422431343721,0
64.10291516,0
79.26270744941291,0
71.72692439633285,0
83.97748708506916,1
81.21635490826199,0
62.272498814904914,1
83.14098228222923,0
97.78174375104075,1
95.33763480679598,1
85.5517134,0
85.70723969387896,0
94.14674610023876,0
89.74168571583868,1
86.85487596,1
79.24226239122022,0
58.062779729488476,0
100,0
88.8883987,1
90.38042429,1
84.20958594,0
79.60943018832128,0
92.72642035,0
63.81618721924316,0
83.91091997047032,0
85.68145028846179,0
75.05030755,0
77.90205460789748,0
71.19853045476331,0
78.13634266568248,1
80.44853218717475,0
92.17027042054964,1
89.57408824807914,1
71.47166733733839,1
82.31245415,0
80.57321442109324,1
97.44728924,0
86.58680673630634,1
82.01505316708058,1
82.98822230712138,0
75.72988379402784,0
82.80610887,1
86.30332677163861,1
88.44989219178652,0
88.72666055902411,1
81.74971660782774,1
75.92362582428318,0
87.13371813,1
85.15814949,1
82.87293958732276,0
85.12803305559731,1
80.69851379478703,1
81.16066825,0
78.72155249,0
79.45123301552178,0
72.64943199166616,0
65.37227832686929,0
71.54869099864275,0
92.25116002,1
80.03581484272176,0
98.02312266233935,0
72.12452872574835,0
92.59738241,0
85.39786074316676,0
85.17670887228827,1
87.09859835,0
62.92126617,1
82.58034861603262,0
91.25948054169142,1
85.77255364,0
68.92912165615195,0
87.28079739084939,0
87.64304474831955,0
77.27674797600497,0
76.12234700031277,0
79.68525923,0
96.09591751241345,1
92.54955919228553,0
78.92606355266877,0
81.68016626631561,1
84.98611781465726,1
68.37795732093603,1
82.38782434144575,0
73.47192079410044,1
86.26221589306152,1
78.09168422032288,0
75.84444824169323,0
82.154554,0
74.33146624977698,0
100,0
81.00199632296112,1
69.91789327188111,0
81.42567618021705,1
91.24079905363858,1
94.95213906073788,1
81.35735840199551,1
76.51253533854627,1
85.80339919,1
81.93862336465068,1
100,0
74.32779079,1
81.66234423267768,0
80.14889508847848,1
81.33455238868129,1
95.74397460854874,1
69.30967128723907,1
88.82314438301724,0
92.68201606858912,0
69.70674970623432,0
76.13626390465932,0
66.65504161898028,0
96.47888843,1
74.89282483360817,0
80.46562734,0
71.50175278668682,0
74.05592729463156,1
98.94565770590378,1
84.59725212409622,0
76.67470036808159,0
81.37819671793655,0
87.40845146328432,0
76.24797801841717,0
89.34382920183918,0
83.96643974843894,0
80.54953566166954,0
85.41023313000143,1
80.21093850641682,0
72.80937468637394,1
84.65402255389334,1
79.83687372861512,1
84.60527626780276,1
88.49248070880314,1
86.20620343,1
77.52209062656219,0
77.60545081537055,0
82.81733699302117,1
83.75030036709903,0
77.95460185,0
78.32495178692142,0
85.54208732351593,1
78.67874589735179,0
83.29423071,1
85.71674932,1
86.05112579,0
91.31820848482612,0
83.36363757091486,1
83.74353512833224,1
86.41461723632575,0
69.96241883698457,1
78.40206086261088,1
81.61101769557598,1
89.39918672,0
76.54261827625815,0
80.91449712946708,1
79.23327965792639,0
77.16158498,0
80.22568965688589,1
81.40591287756577,0
68.62820430725115,0
72.19128076628142,1
66.33654735332756,1
81.70228381228878,1
76.09064324286854,1
90.51908035247097,1
81.23954177238703,1
96.61756423899944,1
87.28751106823941,1
76.77662942008864,1
72.26847538410394,0
94.21752575754618,1
92.74064001108034,1
58.51142443890423,0
93.30896245,1
87.39197418779395,0
89.55889416717271,1
81.65284808,1
79.37882279,0
63.18708401000078,0
87.13391133706179,1
80.80423594986442,1
81.26043354256599,1
96.90075653965818,0
71.46705554904574,1
100,0
86.34129141497786,0
75.24498265541487,0
81.14838193170456,1
70.36661951760799,0
64.29429898006497,0
84.72358331525402,0
71.91557418841647,0
92.23296220201226,1
85.63784783724473,1
84.11464079516969,1
92.91294335995843,0
86.48982756209953,1
87.16319036323821,0
77.58176273597313,0
78.41993670952301,0
76.53120257000833,0
78.69414809167003,0
77.28027478334242,0
91.92463313732914,1
68.65179753435382,0
80.06519614282753,1
63.99534030475465,0
79.41682828030659,0
81.47934937620369,1
81.69817145585687,1
78.89137836725631,0
81.44915609442788,1
77.73779969112267,0
59.78393975837991,0
50.748179734835766,1
70.15451085535621,0
83.33737144177395,0
80.88727405251066,0
76.45597726757133,1
83.34437760176918,0
80.65941067166513,1
99.04049057478666,0
66.60452521204483,0
80.29450094,0
75.48220001203451,1
79.96665148773674,0
88.19416515305211,0
92.25448741166268,1
80.55303124452622,1
93.12640053781908,0
83.73912925,0
62.79405007,0
83.09059825536427,1
85.48792623104657,0
88.51455841,1
89.19988202,1
74.23535557989115,1
54.83560879551605,0
74.28111039659359,0
71.47540499,0
81.71710119710342,1
80.06889691539878,0
86.10519289028134,0
66.54457580911246,1
80.04071456,1
87.64112153772797,1
74.70289052114038,0
98.50762151805768,1
83.73909948847452,0
87.78231719792979,1
84.50424991019543,1
88.65812763918761,1
85.72701684840061,1
72.98557806380799,1
67.10354605219169,0
77.88838118900699,1
100,1
76.00880827953937,0
70.63998210560553,0
65.49650434120997,0
89.47071116899963,1
74.74383041,0
91.75022225812461,1
89.36573052003412,1
77.58219895214123,0
95.56060633624655,0
80.64061274967948,0
78.49150361155596,0
85.31357163901275,0
63.72136330391844,0
92.89358582019243,1
76.73528853,0
94.86291725503668,0
64.78041776870036,0
82.74016425,1
61.19901491992145,0
76.92160670219573,0
79.80197205202188,0
72.13581007322438,0
86.74110883206242,0
78.60531082320331,0
90.99088422310746,0
81.86622461203285,1
64.12876544,1
65.82896324884058,1
68.77443323018075,0
73.80122307624369,0
89.52640601,1
88.89027854878768,1
82.61831289473318,1
74.75109774610908,1
95.08846409460638,1
78.10095635306638,0
78.96618361870574,1
67.38099820239177,0
64.71254041,0
81.17873513309628,1
75.98749300637023,0
82.47958401981046,0
87.86381140762997,0
100,1
62.387349939276206,0
98.49289076304314,1
61.686147024985445,0
96.03525456996479,0
76.61069973612172,0
91.22306882292071,1
81.45263504282245,0
60.37542310227089,0
80.99455912324159,1
67.1850967,0
90.97925236595461,1
90.68300815459052,0
49.00071449820709,0
70.60396300224436,0
75.63535039060817,1
70.87900620589366,0
69.69415967783479,1
85.49402407074462,0
88.80256450739772,1
92.23686331448084,1
86.97091995626164,0
76.35122629765304,0
87.82280798735476,0
78.86193198092286,1
72.88261771424801,1
78.88745084384438,0
70.58098314400603,1
64.94070360405927,1
100,0
75.15760200281031,1
79.34164619,0
73.43561186765537,0
72.96108998717251,0
82.67545692,0
66.79241547259957,0
83.35743913984186,0
80.48769785497946,1
81.34845819899259,1
100,1
89.36047002,1
88.45117375352125,0
82.12495502716014,0
73.74007199771151,0
74.66910345431798,1
76.48680169686712,0
78.25586492870939,0
68.96921515104498,0
80.70401296952161,1
75.47585162166448,0
100,0
80.00163990641987,1
68.75015732873133,0
85.38939443438231,1
82.01906716275359,0
79.91499281598149,0
63.58616816394607,0
94.48771385665543,1
79.72666484798896,0
77.65384324297808,0
88.76932137106776,0
49.20766084722365,0
93.48952764064151,1
82.16017377039667,1
86.40889874,1
77.62592553,0
97.80388693419704,1
86.89025589322115,1
74.9767263,0
66.80611236473672,0
79.15385961735045,0
81.02290442250955,1
58.56263244123187,0
74.63752959160185,0
91.53165603580428,1
69.30164695,0
86.03211321713106,1
72.66133947994678,0
68.16729820319476,0
88.5316476,1
62.18394598648785,0
79.99577816504177,1
75.23647683233588,1
61.33468834616303,0
88.89873098012998,1
95.59353893582158,1
97.51066039529326,1
99.99791070261061,1
81.28549614,1
99.95328142844328,1
88.38034819493247,1
75.37224873345482,0
90.90039975,1
79.17278972770173,0
99.45328781642738,0
78.29378719587483,0
77.60601548039865,0
80.72740022918492,1
100,0
100,1
76.91346817062993,0
79.25190970745967,0
75.72641031,0
71.57981100699897,1
71.36188442483486,1
73.55885025,0
73.86564745201889,0
97.15928740259714,1
86.81015591229325,1
65.63258371675909,0
71.37779666513492,0
83.27847109763952,1
77.18229016281434,0
70.71670429668941,0
75.51012763912011,0
77.92659110874939,0
76.78864285649874,0
92.99333399829294,1
87.58286707882436,0
82.31415694597739,1
91.93090604495875,0
85.41347182452472,1
89.32916185150185,0
69.66134817161864,0
80.21397223691073,0
70.95388687037953,0
85.50119848,1
83.31562339913002,1
91.93252487208629,1
67.85848376512271,0
71.75393184,0
81.18921212843367,1
69.82508708,0
68.92483737241757,0
86.40864049341084,1
88.83624951535376,1
91.33559565909783,0
78.43607820352429,0
83.88946879733388,1
94.50138477,1
79.91561342292852,1
77.20151103327346,0
83.97304562,1
79.40389488394561,0
93.38197767405435,1
85.51284958776074,0
89.12780003928937,0
81.12213601489397,1
71.53447174383788,1
62.47848793779328,0
81.06340861586072,1
94.15156283993663,0
65.85870744905517,1
78.05645157586872,0
82.49664626289503,0
83.30437217332276,1
89.17998123672848,0
76.70426746665936,1
72.15087099595718,1
85.56078318556472,1
78.37261048947448,1
89.32666911433509,1
62.47008122454587,0
71.02724457408357,1
72.26504552236347,0
81.32151541747928,1
66.71774288915405,0
83.52848940060927,0
78.80102352,0
93.28582127010075,0
82.58751572388219,1
85.07637766160973,0
70.88318433568915,0
87.25671969,1
70.02396112393919,0
84.18567054935929,0
77.55471121428937,0
61.323651143693056,0
94.75714610438881,1
97.28347049,1
81.70132224794322,0
84.20851609634057,1
76.03408344768255,0
70.99422086305526,0
78.38756001824767,0
92.68460060211312,0
75.08980965706564,0
68.24879272317665,0
100,0
100,0
72.18255362008776,0
69.57294416,0
80.06170700096366,1
78.10788507075324,0
72.53847001926617,0
80.26318195050975,1
70.65884589,0
89.47849916118122,1
79.18282467324751,0
92.07489131,1
85.27808095323876,0
86.61962991231621,1
94.18875338914505,0
65.78157712686806,0
91.66735056561629,1
80.58769838531107,1
79.94887678884656,0
87.57401757,0
81.49141808469713,1
72.95226976803104,0
82.71435579532458,1
91.88514942393618,1
71.03184437450871,0
78.30496328722478,0
80.85785547,0
85.02945465110238,1
94.01512849917884,0
87.66866342432907,1
94.26241830507928,0
96.74997920463046,1
70.62648314,0
86.16757353373687,0
93.19576985085973,0
62.37193831951616,0
92.03795780206683,0
78.51236443001073,0
80.93349139910369,0
74.82685421,0
43.55232623085887,0
82.33565864376878,1
89.20957201944789,1
68.97274098228596,1
74.19265282824148,1
73.37090304,1
90.24860926014563,0
81.95160809,1
84.55303671220102,1
78.88798313463799,0
86.14102812472025,1
85.89545965025717,1
90.01869799253335,1
88.91395420404857,0
87.82833679499336,1
86.11427907961516,1
71.33638983748887,1
77.84921732995531,1
79.53976496247392,0
68.53799297038412,1
56.66198390388473,1
77.23564143148474,0
65.93639700391601,1
75.1107165,0
69.77031843353365,1
76.25208946022983,0
66.50140774964822,0
73.00564465053827,0
72.41645884,0
76.21628272234742,0
69.37497354762085,1
74.04499978,1
72.12368819566234,1
65.02540666419648,0
72.58780440552393,1
83.24123454373066,1
68.31765495101804,1
79.95486531,0
76.86749432115957,0
88.60827588104388,1
66.29548597647855,0
100,1
97.79074315664027,0
86.56957094040625,1
75.23540646494398,0
84.40423677327554,0
74.55358261290462,1
66.42160066065063,1
81.87225861297084,1
93.86665735113776,1
82.48571745,0
74.14104577008125,0
87.53369981478347,1
85.78986369991844,1
83.14498418747314,1
83.36872791176869,0
63.03630167029997,0
89.22986841765186,0
77.32016062910328,0
76.32970892866425,1
100,1
78.04088783144195,0
97.82367077636087,0
89.02297037494652,0
88.91766017789683,0
82.00858827,1
89.45305860587658,0
77.18267121716576,0
61.388903694308055,0
83.37997707,1
80.11531233707483,1
87.77733542091873,1
85.99140042543362,1
74.95316648,1
84.37876007428306,1
83.25380568765561,0
81.59039013805092,1
87.80435370191168,0
93.15823116,0
65.52711609,0
84.04344498437018,1
63.75811889,1
90.92283131379746,1
82.16939181546617,1
72.97979600849563,0
80.72710011,1
93.38415656746966,0
83.95555845842374,1
85.42893124942142,1
97.84436169808266,0
63.64466794435515,0
86.58464645425076,1
83.37055351,1
63.40680799,1
81.93437785651095,0
67.77547414671133,1
85.92097803022472,1
72.00537815395904,0
82.34365586288484,0
89.37086383080319,1
75.18659161881914,1
74.55459470170305,0
82.70653006086515,1
81.96146788081519,1
78.01272410028307,0
69.85544627696713,1
75.44866389884587,0
72.22804857400378,0
63.263742720859476,1
75.64404038184404,0
73.37152304481148,1
81.85294688,0
74.43726724,0
74.80722846846928,0
69.70000699580241,0
79.36627052438187,0
85.79811090851209,1
100,0
100,0
88.94098967794184,0
80.15126750126036,1
66.65008309454075,0
89.28438422568262,0
66.44818339175144,1
94.78227062276605,1
94.53794509176196,1
78.41380234973953,0
92.19442423984637,1
78.59979987016526,0
81.14341039672566,1
71.17230582755536,1
59.77028893533943,0
79.37951927703537,0
71.36832307977039,0
88.58685866228866,0
95.13547578934872,0
85.95065594301383,1
70.49499107907394,0
78.26475757231283,0
67.75607828037893,0
76.86344857,0
78.75502142923195,1
97.07414440727808,1
87.08874798157535,1
69.70845382,1
75.62752965863625,1
86.68856093995831,1
71.57809754869518,0
77.21384452926515,0
85.95712035259427,1
68.12195303,0
72.92040359786225,0
84.86548302086095,1
78.49263744513375,0
70.09883455122302,0
100,1
87.31236950074744,1
71.39367762612079,0
88.16535574670584,0
64.61395365235953,1
100,0
82.99194303084118,1
80.57593630581961,0
79.80827385548356,0
77.22843597661947,0
65.97689636991944,0
74.54330597557559,1
68.23238373219648,0
82.26353483201464,1
78.07028877712831,0
90.75400656196399,0
88.58022758455495,0
94.28697567,0
76.01579155718808,0
68.45721546508172,0
89.29997492498173,1
73.67556781874121,0
77.79983429636795,0
68.64740918796845,0
84.08106475318566,1
99.73771934101599,1
70.35432947166775,0
91.89475921476927,0
74.91521612715005,1
77.15140331746088,0
82.71783891004148,1
66.31436115881671,1
90.68298149459834,1
85.76280084789644,1
90.84970923919754,0
93.97395240771436,0
69.26187116995501,0
84.03369534308864,0
79.05135939775454,0
91.41835258628078,0
84.94980292256538,1
84.07921721261619,1
72.51943072733873,1
82.83020288690048,1
70.73075208522155,1
83.57564084183927,1
77.93152328367322,1
82.39491668574877,1
82.83562629490228,0
95.79660674052302,0
76.02108763,0
69.61121423203093,0
97.70385770964353,0
89.96161806754809,1
88.56348027,0
81.96921401538678,0
89.38236005164879,0
82.00635742234421,0
100,0
84.13854833765369,0
75.42848271734955,1
72.66888835,0
83.27382666,1
83.94095938,1
89.85063162108214,0
87.69284940238134,1
82.65402069,0
68.52920227108024,0
83.35357606781525,1
69.92909765871013,0
68.31678851815424,0
79.47670565919822,0
86.76854572437897,1
69.33732681262607,1
75.94815770041103,0
84.84983669441434,1
87.57297173,1
77.58768684414053,0
87.33051489,0
97.42262524872635,1
67.78214949311067,0
78.33554797403457,0
87.40019637599922,1
84.94178847727689,0
73.64843967234098,1
87.36842597661403,0
100,0
89.36166089006261,1
87.43141171349536,1
69.19952554089974,0
63.853060535863236,0
79.36629955028042,1
71.01197784291315,0
92.50497118056298,1
85.48277522638676,1
78.75206390180837,1
73.25760904265991,0
90.32744993012663,1
72.58559799286935,1
77.45840369214635,1
74.98036595,1
100,0
56.08717017873748,0
53.954418520193926,0
83.63256416861398,1
96.9388462,1
76.89901181890238,0
87.66778174816547,1
70.74032383868288,0
77.14231538710784,0
72.33609890268498,1
100,0
63.64863110989874,0
82.48201021875363,1
73.68788516329715,0
86.40156924,1
89.65393103185723,1
70.14488481705652,0
72.43643582650897,1
78.86753651192461,0
85.79645216200649,1
74.72794135076066,1
81.99014133941803,1
84.48263256,1
85.86331995512242,0
86.29735354205845,1
80.37928972,1
80.45805059480685,1
77.04069781297308,0
83.96432911531042,1
94.04787849591293,0
78.2607592,0
61.06082260438594,1
71.80566702950765,1
94.15115398395818,1
78.32766224112042,0
69.60256862312224,0
92.49911682056684,1
82.62234138204836,1
84.29118981777458,1
86.85382574,0
79.84826201916152,1
81.72741821190222,1
90.82857670904446,0
62.366691840412784,0
75.58295668341337,0
75.33452204142026,0
74.74057671881707,1
85.89358826086384,1
83.58833166869103,1
65.79022869356184,1
76.83919593,0
80.47237605,1
78.24658721666006,1
86.21038467504559,1
86.03630093287391,1
83.30087980931893,1
67.95901389854002,0
78.06669139446086,0
99.83417948085076,1
89.48333145557147,1
85.47568152457667,0
83.01366422430486,0
68.63608396,1
78.82149922418756,0
73.14769053508815,0
62.693516232212346,0
99.16214437409455,1
70.54614063,1
81.65426056748805,1
74.56886793807958,1
90.90819594499614,0
66.63187181126085,1
81.29523891777357,1
90.224162,1
86.65145877426374,1
74.68051191342948,0
73.35283348,1
87.75529060345507,0
86.74979208845674,1
76.48764441726144,1
91.73543958058742,0
84.38105067766566,0
99.65438943064694,0
72.82048043254478,0
78.89084806078873,1
95.98443316336456,0
79.94137988879793,1
82.14368769021732,1
93.93462785474964,0
75.56317899018589,0
65.35586776806765,0
79.80988005434392,1
67.67867996469263,0
72.72955245201818,0
70.73384767884836,0
60.218903682333874,1
77.33141293841015,0
80.78290728690662,1
86.24302098456687,0
74.05630990700234,1
98.88373398117324,1
64.49803562835893,0
70.44040182337804,1
100,1
84.84093443264274,1
69.81990997357639,1
90.93825064923844,0
61.33090974480345,0
64.12733262589994,0
79.97447462061135,1
96.67450256,1
85.95137637634552,1
83.74621706346632,0
90.21219556069812,0
100,0
100,0
59.49891846,0
72.59542240641657,0
95.09476129887533,0
61.83894873905441,0
74.64644519243367,0
92.69856233488836,1
91.57130401,0
88.36617097081012,0
94.96765727250447,1
67.34976084,0
80.52973385421589,1
80.64458922529471,1
72.84536111604157,0
84.47914928,1
89.05296114,0
74.85412013828646,1
93.56666830954885,1
82.72841293617465,0
73.67594053,0
99.87764701975006,1
66.27106320170422,1
64.03937748331863,0
76.72356861951245,1
74.80670029850069,0
88.58387908204936,0
60.71534629178499,1
92.11008895539356,1
73.83140927070134,0
80.37075418,1
93.90932940909006,1
71.12656743012397,1
92.83412263,1
79.05903919593763,0
89.15727978045825,1
87.19794133,1
82.81841269108706,0
51.116812080366685,0
74.30790037312407,1
69.61484614647637,0
63.71865975561421,0
100,1
81.59143109291864,1
81.1716516,1
71.76489146648913,1
85.53869606588479,1
77.05265192,0
72.23604604435957,0
74.02814699859361,0
92.14534405130169,0
74.54337427548883,0
66.71305497916438,0
70.43335426160826,0
83.41424765797746,1
86.03550813424158,1
71.29060555663155,0
85.11379882,1
72.14223089262589,0
77.67275236172127,0
75.57949897641765,0
71.11688690584857,0
72.94913895,0
80.69595497895973,0
69.24269242441609,0
74.02894541193447,1
85.43699311699241,0
76.84014021437876,0
97.85268561920759,1
83.31606976410093,1
84.99037085313753,1
90.56819746749889,1
79.17484090162664,1
78.63856495795918,0
96.62117125306096,1
75.54491602746903,0
89.10183315504398,1
75.61900871039656,0
83.33312742,0
89.94339098622316,1
74.70976364951026,1
73.62154993824745,0
79.41329065432603,0
63.993507499795655,1
65.18614911777725,0
90.20823313704167,1
90.19999233410289,0
83.42890813673759,1
74.57067805185898,1
75.91399806568646,1
100,1
55.11739109595817,1
79.87959469026454,0
73.10609251,0
89.57938257886494,0
80.68566338679227,1
95.98222101992012,0
73.11990834204396,0
86.96557390593131,0
75.17529061343019,0
89.64946247076611,1
72.87954373990617,1
87.39492052719548,1
72.74766667928185,1
80.86719445114278,1
64.43258610855067,0
85.66267220236098,1
59.34322676836351,1
83.06515146878802,1
75.57101527,0
74.27699294777926,1
49.916094194232315,0
83.21116614,1
71.98219623011617,1
87.29435282166327,0
86.59362865791667,0
80.67219063097535,1
71.12571832,0
81.10699709535959,1
74.44059934131644,0
90.73535605109363,0
74.02936335024711,0
72.83693602077064,0
75.06770476479716,0
85.5328661,0
80.51135270998465,1
75.44171968690866,1
80.78740191139957,1
79.44657544869058,1
71.43386047644066,0
79.05004904697059,0
75.70636336,0
86.63499466671422,0
98.37103027981584,1
76.59202563655676,0
84.93436031288009,0
61.93861433149415,1
84.47317020512133,1
66.65557263819129,0
78.21044996289065,0
100,1
81.4869907,1
90.94546052486024,1
69.50577204412373,0
86.63368556643329,0
80.67451298772176,1
66.28125958534746,0
85.22600032036239,0
78.59656324055433,0
71.67490289130106,0
73.14103874311546,1
79.99871206,0
85.13912278326639,1
72.03735860652921,0
69.47237964788575,0
83.76834112712557,1
84.83997227248182,0
91.98117194646903,1
86.24063867,1
82.16883769,0
77.92119088659825,0
59.742337756443334,0
90.63148764,1
78.12781158,0
65.17862860891687,0
83.93020163157682,0
91.25153483262162,1
73.13127487281035,0
89.72937391179993,0
83.60904449,1
58.946366139336135,0
88.19843296123778,1
86.05077948507954,1
82.87272019096349,1
75.32431983762727,0
85.69411276327804,1
79.93645792621956,0
66.00283017513266,0
87.04868919912404,1
91.04899486,1
67.99923909505313,0
70.34633330044308,1
62.81115381719711,0
80.46590411052846,0
80.07033817562836,0
66.95752581314545,0
