Z,W,X,Y
1,0.6940607070858096,1.7854874409592254,3.404148198307439
1,0.11086701033435056,2.372261784297577,2.999325499811505
0,0.7291492220859046,1.6495179438146992,5.147328001746666
0,-0.569286535,0.6069190603137138,0.9094066694933298
0,-1.325620998,1.6561814279424538,0.9455547496416223
1,-0.739234984,1.4670647488321054,1.547442507710835
0,-1.469939157,0.6202893781729671,1.3439644135332682
0,0.6799837290239071,0.8411479592974765,2.695913305989479
1,-0.141946102,2.0164983207284504,2.869016298180557
0,-0.521155819,-0.069587185,-0.344742174
0,0.12836892072354672,-0.4933708,-0.336054433
1,0.5430084618554408,0.014681559111400122,0.8539592207742271
0,-1.509200474,-0.600009348,-4.363615216
0,0.32697435613416387,-0.150371546,-0.128947223
1,2.2156447950991245,0.46743464854203476,4.274650884346235
0,0.8138632879296477,-0.802782884,2.2676106325062664
0,-0.658360831,0.9151770403923427,1.1853522326833874
1,0.21480776149914213,1.2544209120889707,0.5147537049380246
1,-0.941885353,1.6700176085109757,1.967631742746377
0,-0.24546672,-0.086123541,-0.41853241
1,-0.010571638,1.0052613650674216,1.4566187628906357
1,-0.334903887,0.6485183727219047,-1.051289482
0,2.2894435775789015,-0.487745999,1.1485148463537345
1,-0.316236466,-0.262645939,1.038547894301989
1,-0.704353719,2.076125121779347,1.4827921163351674
1,0.31890545980170165,1.648763414266184,1.0893285247781868
0,-0.910304469,0.35595518854001074,0.23417408584887855
1,-1.968110938,2.2099856937167095,0.2761175308928825
0,-0.236549316,-1.097349807,-3.632199395
1,-1.20925371,1.5301776522835386,3.8402774080939843
0,1.7727006746877376,0.15846467487590318,0.5971221019639366
0,0.7561026916980438,0.1807509129454794,1.1911402015422417
0,-0.874425819,-0.733193613,-2.21962947
0,0.18319593817061564,1.660678818,3.2598402892314473
0,-0.353244741,-0.509838409,-1.183509984
0,0.12884333781194643,0.09777912,0.6013497976825479
0,-0.172542245,-0.959701701,-1.676173875
0,0.004181268,-0.041457312,-1.137204638
1,2.056801663476353,1.4315708147114394,3.757873573246374
1,0.17330508553036272,2.7600561349696204,4.606683549294963
1,1.2632507446550412,1.2683096451537872,0.5193404256970444
0,0.5837136041505077,1.516698891974699,2.901540540972922
1,0.1918752643556062,1.6772449300022565,3.393830300625673
0,-0.586267759,-1.205662144,-2.807466365
0,1.1912864650052322,-0.193155457,-0.930558055
1,0.15824461211534696,0.8959181534407695,1.8913394641036894
0,-0.741724601,-0.36048535,-2.573966436
1,-0.107631297,1.8480898784535547,2.1525401717774013
0,0.19682218959094647,0.087256344,3.0934614878215987
1,1.087235275695839,0.29445700851879897,2.1910267116625644
0,0.26038119686051037,0.8157212107253289,1.3642229417621783
1,2.8380061738097786,0.12718009424349075,4.055566760302349
0,2.270309273005936,1.7166729365054199,3.9084980747154763
0,0.23924095111680987,1.0004519900541455,3.541271878985559
1,0.11362547766228334,1.7045780442167393,2.053769451976943
0,-1.215542034,-2.100318191,-4.341439415
0,0.9989242085800598,0.8360047914116845,2.9408391738080937
0,-0.52286541,-0.206590815,-0.329748903
1,0.2567404575946091,-0.66782276,-0.925614946
1,-0.634622153,1.1423231461241776,0.29242352507899716
0,-0.122167268,-0.663553595,-0.125896864
0,-0.876316244,-0.300735948,-1.768967179
1,1.4122500097933868,0.6602388360136323,2.3432289829257154
1,1.0107709052667422,-0.052888054,1.6058293903308463
0,1.6405994109645583,0.4300518875754342,3.0956692756821074
0,-1.157550142,-0.457190924,-3.249774922
1,-0.089939965,2.7410829929004263,4.672172729675835
0,0.7972256096471046,-1.428735967,-1.231904638
1,1.914703215815603,1.981567814559615,3.9260724115993826
1,0.2729726128223801,2.282830162715499,3.158163831316639
1,-0.951172058,3.0936408156995543,3.802508093743223
0,0.013398792553695449,-0.468375474,0.1766455909336404
1,-1.688373088,1.8269797016350768,0.24658786000639588
1,0.2527658640248272,1.836592894441941,3.047019838329087
0,1.191834632713682,0.5243375868092455,0.36735573907777774
1,-0.706029771,1.417545541,-0.321475912
0,-0.733401243,-1.0324345,-1.67191432
1,-0.336420268,0.6750605564955872,1.6052408987930296
1,0.1889862870333669,1.3003269803926556,2.311796641245834
0,-0.790431995,1.3468632596421912,-0.996683828
1,0.20267669596659119,0.2276225361726747,0.3955813123100471
1,-0.262429297,0.6046364010754899,0.5422427283326989
1,0.686993254,0.5600705399942432,1.9528336536802056
1,0.49918454315961125,0.9429188768394712,2.220446795977793
1,-0.659241194,2.1969224755251675,3.534800181726378
1,0.49611780201766065,3.4690064815893784,6.257897799968298
1,0.2531035888455045,2.0611051588139215,3.01297582
1,1.716013143,2.639694182954935,7.782826601423039
1,-0.398778485,3.751410708615362,4.880769619358077
0,-0.993976728,-2.193373421,-3.934774946
0,0.33067896873754904,-0.695903688,0.075221721
0,-1.379644313,0.2878083827941198,-1.144735849
1,-1.398806075,0.5274662405005954,-0.656729102
1,0.48314966117250224,0.8501060557301314,3.338846417713646
1,0.22676901882769337,2.858951946,4.616716866
0,0.7677680766668736,-0.345617631,0.7966659747023683
1,1.0781941619796016,1.6007909524645394,4.705450301391829
0,-0.440217885,-1.051176875,-2.464686917
1,-0.911952146,1.949402425,3.657377968
1,0.24102905656781753,1.0173262825941336,3.6637237308201183
0,-0.385085619,0.1939394805742577,0.5377583833604238
0,0.17952727340821353,1.3521140400427312,4.3120561586746256
0,0.6267274944029972,-1.060231118,-3.201590318
0,0.4116737205103886,0.46219855694961887,0.1649749294377112
1,0.48690253711843967,0.8341774081800777,1.0255193409616448
1,-2.840653328,2.960633613078781,-0.058624611
0,0.9273246487116059,-0.62169539,0.005171329
1,-0.351323839,-0.998456715,-1.7757483
1,-0.030267861,0.48519447056972687,-0.030483469
0,0.48394101639297343,0.3854493804753572,0.9778119024704091
0,2.2411275576964607,0.4294987944754557,3.4334939879372053
1,0.8752764733087429,0.8752779451451873,2.083704856996926
0,-0.213776932,-0.933122524,-1.244601769
0,-0.548530802,0.075770211,0.24517715140203877
0,-1.260630639,-0.293946194,-1.078831075
1,1.735766779,2.080449512494074,4.053305249933165
0,-0.369718403,-0.271864409,-0.15363739
1,-0.796944451,1.5076633509264923,-0.344379022
1,-0.264394387,0.038147365,-1.53992219
1,1.1132644177615978,0.06415352,2.7902052108070294
0,1.5163035912024692,0.1170104288091641,2.2401891068141206
0,1.1217656817789166,-0.492326197,-0.63603801
1,0.067330799,1.512542497969326,1.6071361065747074
0,-0.619194882,-1.368905986,-2.566226971
1,-0.255406475,0.835061446,2.728780452814643
0,-1.812876251,-0.153696044,-3.567063419
1,-0.055905646,0.9409765423532335,-0.130315612
1,-0.235685599,1.609946809033055,2.2243193821458322
0,0.6563626112476907,1.970087355009519,5.191126863
1,1.8549637884743184,0.4558780859778967,2.2781370252576165
0,1.1654249213697105,-1.49155864,-1.876876323
0,0.21900811502743348,0.48450236178858086,0.2542905667483394
1,0.1723132241170406,0.7390259786794027,1.823431036719054
0,1.4666744009439663,1.9906412889522842,3.4102392466927625
1,0.6065899419105566,1.9902164078535027,2.7088849665200834
1,-0.251880174,0.6116591890500311,1.540770696818361
1,-0.467519974,-0.345692662,-1.63420581
1,1.0844207594838027,1.1689635228156683,3.8021694800745696
1,2.480214523949622,0.6298110606621006,2.2704987724403605
0,-1.047280893,-2.129094729,-3.508220619
1,1.8482692575186572,1.2028339945015996,4.217861167243239
1,-0.219722669,0.6537889600940862,-1.148569062
0,0.5091995017349406,0.6390980899753881,2.9885407205139334
0,0.541373993,-0.795567657,-0.324246872
1,0.26921273900706383,0.027427931819195783,-0.135415384
1,-1.413667095,2.221568937961675,1.8516493137726928
1,-0.433135572,0.6160096369709795,-0.018158637
1,0.60214263,0.45935227789285327,3.7052403424125417
1,-0.949260675,-0.309114493,-0.085454356
0,0.5154684294203262,-1.80620427,-1.90335451
1,-0.929648761,-0.072677767,-0.532052959
1,-1.198138594,-0.114141219,-1.869780972
1,1.536307056891307,0.070812207,0.5313601995533495
0,2.262867713264474,-2.147919154,-0.629042308
1,0.012753108,0.22301610569493546,0.3662230678805523
0,-1.156831097,0.8850842859794633,-0.223726586
1,0.632526622,-0.008922171,0.7225701048661244
1,-1.436705307,2.1955426989293896,1.0590534306862467
0,1.3030496733830446,-0.647434472,-1.678732134
0,-0.041359174,-1.52168814,-2.22323738
1,0.014449100212329235,0.6683034454296004,0.1562553672677408
1,-0.29739941,1.6482928211556058,3.0761672057658958
1,-1.030558296,1.329994210723431,1.7627514231794148
0,-1.02049444,-1.567072367,-2.142023825
1,0.31722744947854087,1.633165407299292,2.934844667145074
0,0.040335511,-1.309126279,-1.104842284
1,0.27701342719606586,1.144027995091559,1.438711319166519
0,0.8109092634512483,-0.7831898,0.44640435235288844
1,-0.374699657,1.6380769838175704,1.312947340712931
1,-0.842903953,0.423451314,-0.331754884
0,-0.543676089,2.3052864033669733,4.586508787740172
1,-1.070000382,1.4959802496234098,1.4433827034848499
1,-0.470189565,1.7957636987479035,1.408155362666475
0,0.9351007908805672,-0.679545373,1.5421955610199798
1,-1.180180582,1.0963716142846633,-0.307324054
1,1.5327822867802423,2.519218898223273,5.123942931414326
1,1.6295848283199945,1.2449561384725676,2.950533496344091
1,-1.247475998,1.4548477084882903,0.612274582
1,-0.734866982,0.5735549404767029,0.7318305661036462
1,0.33319029442218284,0.23260398250879843,2.9177718144239053
0,-0.818569607,-1.674719252,-5.08958834
1,1.187087120043732,1.9545001248336211,2.4688831522249286
0,-2.28249306,3.369580159860104,3.8061703163798537
1,0.2589848122450899,0.5790630755749202,2.9981566754150153
0,-0.148268243,-0.582909125,-1.689207979
0,0.996189073,-0.386562491,2.081638851
0,-0.974998948,0.46247009377384074,0.3219860885832905
1,2.1265613259052873,1.129380770589523,3.5191206737131404
1,1.664858039695898,0.9244060512393726,3.374051164138162
1,-0.31069496,0.4741253875447464,0.23317602087506473
1,0.6944503532343801,0.8305967149711193,1.7962922408958892
0,0.6145079305267704,-0.833804837,-0.510733455
0,-0.475407834,-1.154456572,-1.81308179
1,-1.576985449,0.8683210429319032,0.7928146971525651
0,-0.270632328,-0.256141493,-1.807712823
1,-1.761807065,0.5631808615119522,0.13885943764614017
0,0.2537004830610084,0.30394865933413967,0.40825559862693717
0,-0.801958831,0.37267087874473337,2.520446556658146
0,1.825483766815343,-1.950388976,-2.269096813
1,0.24247534695645778,0.7810618695992292,2.2239079799148254
0,-0.879852933,-0.49932678,-1.9147918
0,0.45232899246201486,0.5055923015440673,0.5762803189673079
1,2.771416165825657,2.1156908028880137,5.723918799
1,-0.545782888,0.9280686883257279,0.7408703823936648
1,-0.393783895,0.32077300120105745,-0.732853093
1,0.688505853,-0.13822795,0.1887967207601527
0,-1.339364421,-1.670691764,-3.4712458
1,0.48853031602265967,-0.100069043,0.6080955329744029
0,-0.643834917,0.468453662,-0.402793332
0,-1.00146996,0.090786697,0.10111737977317181
1,1.024897704,0.6182638685113275,1.783622576
0,-2.852980886,-0.470067121,-4.651172964
1,-0.085638607,1.2260590164910086,0.7748394127048146
0,-1.099826744,1.8671776523987145,0.6995775692713704
1,0.41245239300636666,1.852749049749951,4.277947752364905
0,-1.018065184,0.15926631250508602,-0.369450649
1,-0.102154644,3.0640561337409955,4.148982823789664
0,-0.724600597,0.7113425720095284,-1.726537439
1,0.33868765228242476,-0.635291699,-1.282620456
1,0.7478435501679245,2.1014664875329636,4.141154719084954
1,-0.823926421,0.5815713535224784,-0.999213789
1,-1.531137893,0.4617724332198797,0.17097521049832665
0,-0.106941475,-0.947600167,-1.325204461
0,-0.137690966,1.4677725780177235,1.4406688320108723
1,-0.85482494,0.2709638768840603,-1.138616673
1,-0.09027494,2.4945815618822307,5.460717079
0,0.8210776061977165,0.7003224206475017,-0.025323686
1,-0.774114161,0.47175266710461905,-0.870312606
1,-1.491879157,1.9295405944719204,1.2865568961382687
1,1.5883286620381567,1.6656194853444308,4.5839482674665835
0,0.832788088,1.0310052124612934,4.009488172170844
0,-0.318339644,-0.958821353,-0.658269238
0,-0.55525942,0.5067110234991151,1.1100196244902603
0,0.65558052,-1.756592638,-0.56772425
0,0.5323596458310387,0.7369384166176864,2.978724570426992
0,1.4529971515660993,0.12189798158994562,1.5394360588285234
0,0.5962735934079193,-1.361476016,-2.070818663
0,-0.071713034,-1.098073309,0.048203433704532284
0,-0.690733692,-0.945118118,-1.045317409
1,-0.267704641,0.41012677063221437,0.013660315
1,1.2149017546282883,-0.335362368,1.0906570843172743
1,0.24662722262934753,1.1270957233192196,1.241828057035678
1,0.8282912029342746,1.9882654598007348,3.426672234117318
1,-0.287248379,1.4075115190777558,1.7378649835834636
0,0.46151084878288956,-1.067254949,-0.870092625
0,0.943266164,-0.250323797,0.7854813051160119
0,-0.778656384,0.40951532875049235,-0.590816021
0,0.11558188893708508,-0.81346787,-1.161910313
0,0.096797072,0.089160584,-1.575379252
1,0.6692230549007308,1.4618015358286578,4.083176731483331
0,0.17714895907344233,0.050466792840429556,0.779603417
1,-0.825894766,0.9737842997665132,1.2849554947907256
1,0.23165853917281573,0.10843565734478322,0.21441064068120208
0,1.2916959947473867,-0.259467741,0.6475721885128709
0,-0.308159111,-0.974315858,-2.038042124
0,0.2188496218030362,-1.591428517,-1.783629208
1,-0.060670436,4.297757118744158,5.197485037836496
0,0.1623356795267848,-0.208462444,-1.878313487
1,-0.909925146,0.27941544495639614,0.15646840895141645
0,-1.224314717,-1.472433351,-2.826339558
1,0.026636128312330625,0.22164631748516161,0.48783076960162364
1,1.3269732533721539,-0.073777968,1.4696787777683078
1,-0.792193012,0.8720743489394025,1.276586767803673
1,-1.782254391,0.8455633616841349,-1.553309484
1,1.0263520091892382,-0.294932889,0.35818663459488465
0,1.7045081049788466,1.0959016641127264,3.993378548052839
1,0.3151400551604961,-0.158702629,1.1345568810723818
1,-0.39753121,0.5622044769346434,0.29088994337088137
0,0.6060964438449735,-0.281134622,-1.550670124
0,0.12467451786939915,-0.110188108,0.7863762443562187
0,0.9285581404957353,0.049192573,1.8324740097717402
0,-0.823252655,-0.116943395,-2.301259045
1,0.930355385,2.057119842369647,2.4421043933944873
0,0.1537450549179803,0.6305331874248404,0.44419966180103543
0,-0.964464324,-0.166324644,0.8803271748653965
1,0.9676973303173905,1.0585495111344105,1.915089091919921
1,0.2296334266405888,1.9447936695430723,2.4536503104124305
1,-0.076893435,0.8467246156892149,1.5184244413877415
0,-1.355879172,0.7553734318736054,-1.95809644
1,0.2618110196047078,3.007637713630123,5.600360667937673
1,-1.569824714,2.316809669705684,2.4017386315691045
1,-1.170488389,2.2217658409062713,2.701463039
0,1.0889022130359727,-0.313448557,1.4309749948427157
0,-0.853639982,-1.637639095,-4.286807841
1,0.5175403795772342,0.012378831,0.7058750738693181
1,1.043820264347154,2.1904015959525447,2.468587248499297
0,-1.127184502,0.14738538036282894,-1.456739173
1,-2.068961192,-0.680070005,-4.35850867
1,0.5996381869025665,1.5208852622009146,2.5950476913479097
0,1.9350527480062878,-0.71394082,2.159650930936775
0,1.9828363979357129,0.7648113269097153,3.6740635196207725
0,-0.542807895,-0.485300222,-1.452029371
0,-0.144983124,1.0731258368050767,0.5388522044045451
1,-1.472024003,0.7945584594623991,-0.088378028
0,1.5387674596815577,-1.361900148,0.5309231925305413
0,1.0703350015854485,-0.391855615,1.5635696706221112
0,-0.095660042,1.925748296131143,1.7629809365873628
0,0.30639975314035883,0.6615068428274253,1.4143102471056541
1,2.458871268515301,1.719301857092614,4.628532335563376
1,-0.334624976,1.3695883678009593,3.4542964781746095
1,0.7906320088465179,-0.218134233,1.7134779259460817
1,-0.301483298,0.9409864360905856,0.5005372081865096
1,1.093197297050965,0.00680286,0.9056703255427238
0,-0.124307443,0.5154298954084771,0.4598545856929135
0,0.8465669081103352,-1.815884191,-0.761928065
0,0.6198191485483071,-0.091803284,0.078318273
1,0.4002226456241094,0.21246557478024364,-0.722817943
0,-1.268926825,-0.671879234,-3.364724016
1,-0.988662403,1.8814912381546827,-0.796018116
0,0.3219451084381467,0.6487641421164503,2.7680377553021707
0,0.6732039385991799,-0.986835443,-0.233245788
0,0.7278355216947672,-2.402914151,-2.7397387
0,-0.126380496,1.861144753156723,2.1331402227676275
1,-0.414979483,2.1222612682583097,2.361925768559402
0,1.277381541628637,-0.547172082,-0.075036277
0,0.38040828928578585,2.330042688,4.955519346
1,1.0259547563166334,-0.438392751,-0.228337665
1,-1.751929193,0.6210629835357406,-1.803774913
1,-1.078080557,0.5378525851178924,-2.429327934
1,1.7391139291808295,2.5767609959514948,4.219683811
0,-1.192491272,-1.829712547,-4.35093224
0,-1.085619353,-0.666118922,-3.038597761
0,0.12257612726446777,-0.576694772,-0.492234608
0,0.3923956200801329,-0.073425519,0.3676662528369975
0,-1.112003255,0.5070934893452084,-0.296036312
0,-2.082112818,-0.919566441,-2.466970801
1,0.4544038470486399,1.781763638574514,4.085089154079377
0,0.6520317465511163,-0.271333737,-0.786593117
0,-0.585832061,-1.259210099,-2.916458919
1,-1.371816982,-0.626818993,-1.666631966
0,0.2788849774963514,-1.411713617,-4.19295937
1,-1.21834882,1.2595957547021903,2.6578559097053294
0,0.025036636870723383,-2.105033281,-2.277301907
1,0.28999687060963386,-0.438633503,-2.303802876
1,0.13775700861127144,2.363364989691366,3.6732374463357194
1,0.559282118,0.5773808173445851,1.2780915239324062
1,-1.236183937,-0.117347179,-1.827859009
1,0.004659033,3.2844158899730127,5.851125640215589
1,-0.783684691,1.512676899,0.37394116729410776
1,-1.163324058,1.5218888577479572,-0.793360203
1,0.5025018961554355,2.271124198376836,2.545262438233068
1,0.5295964798619363,1.0240236480139502,2.5304339535023597
1,-2.033373387,0.9937746826847046,-1.6777316
1,1.1165842361049174,1.149246290208083,1.748905721911112
1,0.8087102666998099,1.6196517590953445,4.387462047352603
1,0.6006985025181429,1.5866413680624238,1.9595221546414165
0,0.3153403064238724,1.060980834677263,2.5815466154682314
1,-0.774086742,0.9912963018760533,1.116489631824082
1,-0.157336349,1.206260904132313,0.2818257649661997
0,0.8777084545712958,0.22346159506890784,2.8453997182913833
1,0.617064128,1.988246768,4.208045450866968
1,0.9099542154732938,1.0704865135443464,1.5362702923426763
1,-0.377905849,1.5956352489128416,2.3105197592142193
1,2.1955097248899325,0.6220117717253726,4.265132130839664
1,-0.117786139,0.7942558513739271,1.8755330274500226
0,-0.805535241,0.081764997,1.039352713671314
0,-0.140848053,-0.166770966,-0.961352817
0,0.22757491746542718,0.8211886336493914,2.372093773111905
1,-1.179167496,0.5795157722723456,0.8708893337901299
1,-0.411125091,-0.726540731,-1.916116061
1,0.8347453716827684,0.584554128,3.850333716158101
0,2.1755026205921815,-0.409938974,1.9241868912225928
0,-0.493088521,1.7630938495246824,2.9828831240549896
1,-0.18213655,1.2477164331755735,2.446670272
0,-0.596918679,-1.605728885,-2.584497412
1,1.881533760659432,0.8960426895855904,5.143764922660287
0,-0.30246032,0.31156850292312793,0.6303329780879814
1,-0.973099443,0.46887278855728276,-1.649605666
1,-0.231266779,-0.082930997,-0.001551676
0,1.1982314155839024,-0.404921369,0.07280536
0,-0.907174899,-1.555791177,-2.819080264
0,1.302413993107788,0.8700576543097546,1.250822006306732
0,-0.153628568,-0.115788944,-0.371515753
0,-0.34036341,-0.536288351,-1.288641754
0,0.663834625,-0.056889007,2.1825069496269984
0,-2.145003135,1.975188140238557,-0.740795111
0,-0.093583458,0.12176877695014575,-0.42237178
0,-1.229348761,0.2649745302130074,-2.109096418
1,1.8784518378943522,1.4982406158459711,5.795676169467637
0,-1.688644756,-0.482761077,-1.556696642
1,-1.649137415,1.4482188563097096,-0.118120514
0,0.9187286648837887,-0.890936925,0.10028032055186797
1,1.9655237229624074,1.0893797796918048,3.537987543487827
0,-0.763354728,-0.041914593,-1.327335927
0,0.33872609263825937,0.056323675,1.0020478069311063
1,0.4867022870489303,2.752808517429364,2.785186184839831
1,-1.336639666,1.768590596478802,0.29770055823400354
1,-2.141890808,1.8237635856573826,0.4631207904783211
1,-0.297619153,1.6016759810326469,2.062582038818113
1,-0.033943966,1.2380526949828354,1.8473807968345457
0,0.6105632861244994,-0.673355373,0.10641402770754516
1,-1.031719052,0.5075177609663737,-0.396470226
1,0.436165554,2.0903117644499796,2.3796517485356317
0,-0.107992621,0.6577311814028998,2.1517013935830396
1,-1.148776225,0.8967440075939697,-0.788378385
0,0.12304220755255253,1.6749189388873589,4.024112936240265
1,0.9337205742550855,1.4106129135858396,1.419384300767172
1,0.9988195106450983,1.721186052220312,3.0265775957335346
0,-0.605024169,1.1858834127333016,0.21770287387290077
0,-0.181782781,1.3903106662754547,2.8369025571075985
1,-0.075380089,-0.46999087,-1.329041198
1,-1.156192554,-0.46071677,-1.926018143
1,-0.312047663,3.779722366274083,4.892355606437943
0,0.4785312451073286,-0.281493432,-0.630530275
1,0.9800878227229763,0.6608425216831868,2.7140237290484346
0,0.5622567438909161,1.1789520612493722,2.3557961917878893
1,-0.06585658,-0.099954415,-0.223860436
0,-0.796011162,0.20888688937632754,-1.619569482
0,2.465020100452601,0.21174015665585877,3.9512768881269027
1,-1.101053579,1.2181235300298359,0.17738000096837514
1,-0.313196162,0.22375457643654528,-0.088965347
1,1.2017145998687775,2.3125512233374805,3.436672291527607
0,-1.989118579,-0.920504832,-3.762028892
0,1.7660575888093095,-1.032428176,-0.140910307
0,1.2378411675081193,0.5376219091559837,0.9859609542598264
1,-0.303065657,1.824146485007692,2.486865459475968
1,0.4680259903914695,0.6282938168111855,-0.091313026
1,-1.230355002,-0.282412398,-3.483693501
1,0.36460196991247273,-0.158983117,-0.291346238
0,-0.817264786,2.057599856999448,2.336196950039778
1,1.346562595663866,-1.019278333,0.985364563
1,0.3472496274742316,1.8023802225713879,2.7627130055996916
0,1.709424769949197,0.1704530244951315,3.3601055649242353
1,-0.460988501,0.15563703764447134,-0.123023418
0,0.9358515407091762,-0.507287499,-0.802082718
0,0.40414969037922116,-1.306094267,-3.465198351
0,-1.413992993,-1.368013327,-1.982743427
0,-0.881766597,-0.952566983,-1.307967793
1,0.39514688722947816,0.1757129235020849,-0.275217788
0,-0.052273772,-0.818638162,-1.767869644
0,1.3677908161359715,1.3574096039360886,4.704012647256208
1,0.5231250284597612,0.6940455419256419,1.1820439328958914
1,-0.523516674,0.9658628142209839,0.8848471613609593
1,-0.004500371,1.4532702972737246,2.631416606696026
0,-0.643580622,1.2101664809972066,0.638895758
0,-0.946921377,-0.225658765,-0.659920403
0,0.11144392223100474,0.5007813153196768,1.6159427536619784
0,-0.087840955,0.4310130927513343,1.342574218118611
1,-0.058524409,3.5713687526107196,4.901502314358205
1,1.1631062662961686,1.516544278097138,2.078986577519304
0,-0.44797689,-0.022191362,-1.018373011
1,-0.131541671,0.7805214013491998,1.2011267787210522
0,-0.23725492,0.5581588411272476,-0.906606395
1,1.028336715856721,0.43321653426980633,1.839045847828121
0,1.7186987226360204,-3.40408421,-2.655692181
0,-0.378777782,-0.879760471,-1.638946762
0,0.5106661182970106,0.8926974572934561,1.0908038342360427
1,0.9912377346337736,1.0215260193840192,1.218890419403948
1,1.2861913981510427,-0.695707727,0.47815881164889007
1,-0.122008506,0.18203017483151307,-0.710209564
0,-1.423089893,0.25643876034471097,-1.581181771
0,0.6058051128831591,-0.516966871,-0.16507563
1,1.4442784722562598,0.9701653398269655,1.385160916
1,-0.53168983,1.1126006030222484,0.9275534179807692
0,1.6089209017451223,1.886000741732452,4.866322994207187
0,-0.287047709,0.073331876,1.4755030614569251
0,-1.659710416,-0.492034714,-3.905355725
1,-0.899191827,1.5361461486171324,1.2923606275120538
1,0.018718987,-0.448070926,1.0275839177799482
0,-1.073580533,-0.146901369,-2.499000417
0,-1.155111079,-0.032932476,-1.147079072
0,1.5066698081723966,-0.347954191,1.2240115322418843
1,1.3155115563554558,1.3937025273984434,3.063559752434316
1,1.2813892613385964,2.1745679802627116,5.136060433203762
1,-0.022297082,2.0561875984553577,3.1829550105267597
0,-0.572385716,0.056186411738367796,-2.913081418
1,0.3390850854609607,0.9631948548487398,1.4283439829190878
0,0.483955329,0.6026630100599756,0.024372331113336143
1,0.9051973365873739,2.400767644463434,5.498356770640257
1,1.2502965307102287,0.9931346842094884,1.8154747225263295
0,0.5867204223458519,1.1768014291048268,2.0199001458207837
0,0.6052571173720508,-0.196575428,0.6340269566977932
1,0.5557932592153628,1.2531194971261703,1.7231960767467078
0,-1.167030463,1.0961758288115795,0.4286286813154123
0,-1.170544786,-1.117981753,-3.937015029
1,1.0237659118866898,0.4703311427187845,1.836897407347148
0,-0.46510073,0.9372684276833466,-0.249402634
1,-0.302481642,0.8971010467961092,-0.083132951
0,-0.041277888,0.49671286078255467,0.6938869365459605
1,-1.843631247,0.5364797384318113,-1.212454515
0,-0.591269791,-0.030897744,-1.28052172
1,0.40032465279276974,1.0766454439601756,2.1250172617475016
1,1.1376134144424668,0.7671315432702982,3.2925825812445764
1,-0.929812383,-0.92135511,-2.152284612
1,-2.296707496,0.6417227648538811,-2.582880511
0,0.8143538377361887,0.8962428737836099,3.473595287618019
0,-0.682878927,1.4684264113912937,3.008891452557095
0,0.1821501072800864,-0.344285292,-0.72295398
0,-1.362449964,0.16330625710649682,-0.924300639
1,1.0079187092678747,1.0302483256022235,2.724679690512259
0,-0.181376739,0.18004283436193927,0.8393481943481247
1,0.4750975321782056,3.599918454,6.329306498903405
1,1.411229430759126,0.438352786,1.518135116683885
0,-0.007480637,0.7848007327462238,0.068618351
0,0.9113951196165015,-0.963688987,0.44962255719938105
0,0.1469874827677738,-1.378023024,-0.265540787
0,-0.618349611,0.5635889844669119,0.097917028
1,1.9201131208498863,-0.239479746,2.308758823504874
0,-0.030147167,1.0662130153618097,-1.339005621
1,-1.091983336,1.1844796581709502,0.5876227566461751
1,-0.120118187,1.1863827403027405,2.5469600783883966
0,-1.146312758,-1.501043995,-3.215581645
1,-0.243728483,1.8721596309046054,3.039783317860509
1,1.3228012620038447,1.0938603301104513,2.890769819926845
1,-0.63025976,0.7801675622644366,-0.098104359
0,0.42175823636963605,0.8238573016678926,0.6613863357958809
1,0.014857923714164306,0.6443347331504247,0.2721712980043691
1,0.6612905012476181,1.3433748037878535,2.943704464
0,0.38822101157030586,-0.354151531,0.045737542
0,-1.599810375,0.8777266835831377,-3.18255222
0,0.19246596670627036,-1.350336749,-1.398029411
0,0.21271098864442498,-0.113930918,0.5701930580889406
0,-1.76608574,-1.466651001,-3.283485937
0,-0.490178431,0.026994272,1.9376762597883121
1,-0.282548886,1.181630168874208,1.4621980869216156
1,-0.747407281,1.3238513458486476,1.725849583287465
0,-1.609717102,0.7684670601618432,-1.011311726
1,1.506938761797971,1.5886627428184146,4.045782216822278
1,-1.385645304,0.3102988837360675,0.2011453299330621
0,-0.727901396,-0.962989518,-1.524082733
0,-0.632202326,0.18644029155453307,-0.695766085
1,-0.328558655,-1.155904156,-3.250158217
1,-1.315890947,1.7328142975655587,1.3463514579106262
1,0.21614770797642546,2.236798681828871,3.361134281720927
0,0.10863062950857774,0.6293053964276848,0.5114574799582249
0,-0.052129655,-0.529072431,-1.817099423
0,2.0902132838929472,0.5688134571715446,2.4386293833162154
0,-0.046736942,0.026550755738427138,0.2363835626548978
0,-0.044556314,0.21634786002532463,-1.210298872
1,0.7119803502805827,0.020500501914361036,2.1170283594826795
0,-0.370891269,0.6917200280431954,-0.183292148
0,-0.488268014,0.49055499123594526,-0.738230411
0,-0.341689464,-0.001344176,0.31887342924698464
0,0.3531538976503316,-0.991516479,-1.267344812
0,0.9696543501211614,0.298468778,0.8269549709776906
0,-0.493876517,0.011393503216956192,0.7325036537163014
0,-1.292677232,0.44635845666962104,0.22248446390624854
0,-0.943798634,0.1510423200934405,-1.733502468
1,-1.325257519,0.8837969647419829,-1.360028265
0,-0.51831402,0.6899465753356969,-0.460041643
0,0.092064951,-0.597042049,-1.787402324
